file	text	confidence
mly_381763926466742_001.png	NIC UFF /NU	0.68
mly_382283076472973_000.png	dm	1.00
mly_382283076472973_001.png	dni	0.55
mly_382283076472973_002.png	BBI (entar	0.67
mly_382289443059602_000.png	Stomatološka	0.96
mly_382289443059602_001.png	ordinacija	0.96
mly_3823359621047226_000.png	Zisel	0.60
mly_382381367632095_001.png	SP	0.96
mly_382381367632095_002.png	POnGR	0.47
mly_382477007251965_000.png	261	1.00
mly_383594129581942_000.png	MIC OFF /NU	0.71
mly_3845616498827511_001.png	25	0.97
mly_3845616498827511_003.png	2	1.00
mly_3847762658655437_000.png	oc ntz	0.56
mly_3847762658655437_001.png	Neskovic	0.71
mly_3847762658655437_004.png	JEN	0.87
mly_3847762658655437_005.png	IMA	0.53
mly_385067617330156_000.png	(STOP	0.73
mly_385196390935580_000.png	Zknh	0.61
mly_385584384430783_000.png	044knh	0.64
mly_385584384430783_001.png	MIC OFF/NU	0.61
mly_385584384430783_002.png	BLACKUE  DR9BOM-ICH UHD	0.45
mly_385660921083161_000.png	P	0.98
mly_385927530925044_000.png	031knh	0.95
mly_385927530925044_001.png	MIC OFF/NU	0.68
mly_386196966038396_001.png	opfl	0.50
mly_386481707068876_000.png	049kmh	0.48
mly_386481707068876_001.png	MIC OFF /NU	0.67
mly_386549884139428_001.png	MIC OFF /NU	0.88
mly_3866884443422603_000.png	Jors	0.49
mly_386821382367609_002.png	12257	0.57
mly_386908596564862_000.png	40	1.00
mly_386908596564862_001.png	Cen	0.49
mly_3870042919716873_000.png	MIC UFF /NU	0.62
mly_3870626923020995_000.png	U	0.66
mly_3870626923020995_001.png	4	0.89
mly_387207203301534_000.png	emme	1.00
mly_387207203301534_001.png	NAJVECI|	0.58
mly_387348099855353_000.png	P	1.00
mly_387348099855353_001.png	P	0.99
mly_3883366495312031_001.png	ema	0.93
mly_3887705834672291_002.png	YAMAR	0.65
mly_3889829484468428_000.png	MIC OFF /NU	0.57
mly_389824595525947_000.png	MIC OFF /NU	0.76
mly_3899119210195068_001.png	AQUAESIIL	0.69
mly_3899705193476166_000.png	0S	0.90
mly_3899705193476166_001.png	DEBOS	0.99
mly_3899705193476166_003.png	Debos	0.55
mly_390226772135375_000.png	MIC UFF /NU	0.68
mly_3904011869870228_000.png	PROsTGR	0.47
mly_390414021986881_001.png	2010/12/17	0.68
mly_390458115675482_000.png	2021-05-14 16:04:52	0.62
mly_390458115675482_001.png	031knh	0.65
mly_390458115675482_002.png	HDR	1.00
mly_3905274292903154_000.png	Miara	0.40
mly_3914564935317952_001.png	dm	0.97
mly_3914706871982139_000.png	0-24	0.91
mly_391475118530591_000.png	P	1.00
mly_391542965321332_000.png	P	0.98
mly_391542965321332_001.png	P	0.88
mly_3915729898493488_001.png	ANTONIO JANIGRC	0.51
mly_3915729898493488_002.png	1918.	0.74
mly_3915729898493488_003.png	1989.	0.99
mly_3915729898493488_005.png	PEDACCG	0.46
mly_3915729898493488_006.png	KONEERTNA DIEKCIA	0.41
mly_3916000531789045_000.png	52	0.66
mly_3916000531789045_001.png	7	0.55
mly_391671945323846_000.png	MIC UFF /NU	0.63
mly_3919216321547535_000.png	P	0.86
mly_391921831931086_001.png	{burge	0.51
mly_391946391914910_000.png	Zr	0.53
mly_391946391914910_001.png	Pu	0.70
mly_3921761081277155_000.png	Con	0.66
mly_3921788121236923_003.png	zepler	0.77
mly_392337002752010_000.png	ooo	0.50
mly_392867153302867_000.png	[IVETA	0.88
mly_392867153302867_004.png	Yeus	0.57
mly_392867153302867_012.png	[zida	0.63
mly_394608231866999_000.png	2021	0.71
mly_394608231866999_001.png	05-15 12:21:49	0.71
mly_394608231866999_002.png	056kmh	0.61
mly_394608231866999_003.png	HDR	0.98
mly_394989064902214_000.png	4UTOPLIN	0.55
mly_395126944938911_000.png	MIC OFF /NU	0.63
mly_3958607410920496_001.png	Aerodrom	1.00
mly_3958607410920496_002.png	Aepoapom	0.87
mly_3958607410920496_003.png	Dobrinja	0.85
mly_3958607410920496_004.png	Aobpuia	0.51
mly_3959873147436011_000.png	Al	0.93
mly_396131304784925_000.png	HIC OFF /NU	0.41
mly_3965746816807019_000.png	018knh	0.62
mly_3965746816807019_001.png	MIC UFF /NU	0.64
mly_3965746816807019_003.png	1CH/ UHD	0.63
mly_3967509026695792_002.png	BLACKUE   DR9BOM-1CHUHD	0.44
mly_3967599883347020_000.png	AUTOMATIC DOOR	0.65
mly_3967888336605633_002.png	kaizerica	0.80
mly_3969709316432118_000.png	Grand	0.88
mly_3972520432829566_000.png	MIC OFF /NU	0.72
mly_3975788715812093_001.png	5	0.54
mly_3976058422487375_001.png	MIC UFF /NU	0.50
mly_3977784075642184_001.png	Lune	0.50
mly_3984439284935259_000.png	Soin	0.42
mly_3984439284935259_003.png	kisellak	0.98
mly_3984439284935259_007.png	kiseljak	0.77
mly_3989589457785311_006.png	HZ	0.63
mly_3989589457785311_008.png	Spvo	0.44
mly_3992331890861305_000.png	MIC OFF /NU	0.81
mly_3992829920799067_000.png	BISTRA	0.50
mly_3992906614129212_001.png	MIC OFF /NU	0.61
mly_3994502180668684_000.png	sinkro	0.82
mly_399565617820813_000.png	40	1.00
mly_399923569838877_000.png	Lknh	0.54
mly_399923569838877_001.png	MIC OFF /NU	0.64
mly_3999487820120705_000.png	Qubroun	0.55
mly_3999933203375226_001.png	2ys	0.47
mly_4011400605758129_000.png	061knh	0.76
mly_4012107258850885_001.png	2010/91/20	0.75
mly_4017905251620741_000.png	047knh	0.59
mly_4018370934911802_000.png	NIC UFF /NU	0.58
mly_402014925724258_000.png	P	0.98
mly_402014925724258_002.png	2	0.50
mly_402014925724258_003.png	ŽE JEZARIJA	0.58
mly_402014925724258_004.png	ZONE	0.72
mly_402637237401531_000.png	MIC OFF /NU	0.63
mly_402959917333114_000.png	2.75	1.00
mly_402959917333114_003.png	00 00	0.41
mly_4033498973352889_003.png	INS	0.92
mly_4036075793138729_000.png	5,0	0.56
mly_4038225412965513_000.png	7981	0.44
mly_4038225412965513_001.png	MIC UFF /NU	0.73
mly_4039021189498080_000.png	En	0.62
mly_4039021189498080_001.png	LOCCITANE	0.88
mly_4039021189498080_002.png	PROVENCE	0.57
mly_405169297211971_000.png	IZLAZ	1.00
mly_405169297211971_001.png	ULAZ	0.94
mly_4067951566668170_000.png	Meg	1.00
mly_4071257809621420_000.png	MIC OFF /NU	0.69
mly_4086450704909703_000.png	aql	0.51
mly_4086450704909703_001.png	clr	0.83
mly_408945721731984_000.png	P ERR! N	0.42
mly_408945721731984_001.png	MARI	0.47
mly_408945721731984_002.png	#MAR;	0.84
mly_4089986247762827_000.png	Vispak	0.91
mly_4089986247762827_002.png	Dan	0.68
mly_4092937654062206_000.png	Ster	0.76
mly_4099316686772269_000.png	MIC OFF NU	0.58
mly_410395220649802_004.png	KUMATIZACIJA	0.59
mly_410395220649802_005.png	ŠVABO	1.00
mly_4109279979124389_000.png	Xstra	0.75
mly_411341696573590_000.png	Iica	0.56
mly_412126563154707_000.png	2021-05-12	0.75
mly_412126563154707_001.png	16:50:01	0.81
mly_412126563154707_002.png	036kmh	0.66
mly_412126563154707_003.png	HDR	1.00
mly_412126563154707_004.png	BLACKUE   DR9BS	0.70
mly_412126563154707_005.png	1CH/ UHD	0.59
mly_4132157423543748_000.png	MIC OFF /NU	0.81
mly_4137104459906409_000.png	TOP	0.64
mly_4137104459906409_004.png	4	1.00
mly_4137104459906409_008.png	2	0.95
mly_414224981269616_000.png	P	0.96
mly_4146923022033871_000.png	86	1.00
mly_414874347309711_000.png	40	1.00
mly_4149345208455801_000.png	MIC OFF /NU	0.67
mly_415110714858848_000.png	Be	0.41
mly_4151760624918020_000.png	Titova 36	0.83
mly_415176894347378_000.png	KONZUM	0.95
mly_415285927933688_001.png	BR	0.99
mly_415285927933688_002.png	0a	0.56
mly_4154880877902524_000.png	Tax	0.62
mly_4154880877902524_001.png	Iovine	0.41
mly_4154880877902524_002.png	iNovine	0.66
mly_416151137626555_000.png	036kmh	0.49
mly_416667302917755_000.png	MIC OFF /NU	0.64
mly_416786411165054_000.png	017kih	0.46
mly_416786411165054_001.png	MIC OFF /NU	0.76
mly_416786411165054_002.png	BLACKUE DR9BOM-ICHUHD	0.48
mly_417046948107095_001.png	MIC OFF /NU	0.68
mly_4172445446153433_000.png	80	0.72
mly_4172857599461317_000.png	Folafel	0.61
mly_4172857599461317_001.png	KOBRA	1.00
mly_417874181020858_001.png	817knh	0.58
mly_417874181020858_002.png	MIC OFF /NU	0.53
mly_4181008375294351_000.png	2021	1.00
mly_4181008375294351_001.png	05-12	0.93
mly_4181008375294351_002.png	16:39:57	0.76
mly_4181008375294351_004.png	HDR	1.00
mly_418203130409961_000.png	064knh	0.77
mly_418203130409961_001.png	HIC OFF /NU	0.87
mly_419453253913734_000.png	069kmh	0.56
mly_419867314146663_001.png	MIC OFF /NU	0.73
mly_420261422394879_000.png	JASAM	0.69
mly_420261422394879_003.png	2017/0526	0.48
mly_4202855023091823_000.png	Copbaika	0.42
mly_4209404699317245_004.png	0	0.47
mly_4209404699317245_006.png	brodorerker	0.57
mly_421097704027090_000.png	054ki h	0.55
mly_421097704027090_001.png	MIC OFF /NU	0.71
mly_421923097181307_001.png	3kmh	0.49
mly_422620720662880_000.png	GBreyer	0.68
mly_4236674269686057_000.png	41	0.70
mly_423798340182387_002.png	BLACKUE   DR9BBH-1CH UHD	0.42
mly_424939723724957_000.png	053kih	0.91
mly_424939723724957_001.png	MIC OFF /NU	0.50
mly_424939723724957_002.png	BLACKUE  DR9BOM-ICHUHD	0.52
mly_4251995924852901_000.png	HOTEL	1.00
mly_4251995924852901_001.png	86	1.00
mly_4261384427258084_000.png	MIC UFF /NU	0.76
mly_4273971062647768_000.png	BL ALOJZIJE STEPINAC	0.73
mly_4273971062647768_001.png	1898	1.00
mly_4273971062647768_002.png	1960	1.00
mly_4273971062647768_003.png	TEBL; KRALJU VJEKOVA KOME SVE	0.60
mly_4273971062647768_004.png	ŽIVI NEKA BUDE POSVECENA OVA	0.76
mly_4273971062647768_005.png	ZAVJETNA CRKVA	0.97
mly_4273971062647768_006.png	NJOME	1.00
mly_4273971062647768_007.png	NAŠ HRVATSKI NAROD!	0.89
mly_4273971062647768_009.png	CITAV	1.00
mly_428168139309376_000.png	FC	0.96
mly_428477813610180_000.png	047knh	0.73
mly_428477813610180_001.png	MIC OFF /NU	0.75
mly_429042949920181_000.png	019knh	0.60
mly_429042949920181_001.png	MIC OFF /NU	0.75
mly_429712773528345_001.png	Aut	1.00
mly_429712773528345_003.png	ptorad	0.75
mly_4297339310290632_000.png	MIC UFF /NU	0.46
mly_429924316205850_000.png	044kmh	0.43
mly_429924316205850_001.png	CIC OFF /NU	0.51
mly_429924316205850_002.png	BLACKUE   DR9BOM-1CHUHD	0.45
mly_430150859387617_000.png	038kmh	0.45
mly_430150859387617_002.png	BLACKUE   DR9BOM-1CH UHD	0.44
mly_430524109923156_000.png	04Zkih	0.42
mly_430524109923156_001.png	MIC OFF /NU	0.56
mly_4305444652820164_000.png	MIC OFF /NU	0.71
mly_432991637889797_000.png	HIC OFF /NU	0.68
mly_433076152794819_000.png	Zkmh	0.94
mly_433076152794819_001.png	MIC OFF /NU	0.44
mly_433076152794819_002.png	BLACKUE DR9BOM-ICHUHD	0.41
mly_433866718653020_000.png	P	1.00
mly_433866718653020_001.png	M	1.00
mly_433866718653020_003.png	MADISON	0.96
mly_433866718653020_005.png	MADISON	0.44
mly_434810665581331_002.png	MIC OFF/NU	0.93
mly_434954639541298_000.png	Asini	0.42
mly_434954639541298_002.png	11	0.63
mly_434991109645894_000.png	Stuoio	0.44
mly_435289265743928_000.png	018kmh	0.77
mly_435289265743928_001.png	MIC OFF /NU	0.83
mly_435332819015818_001.png	MIC OFF/NU	0.76
mly_4358416787721473_000.png	ABESINIJA	0.74
mly_436488002372135_002.png	MIC OFF/NU	0.66
mly_437313608821900_003.png	026knh	0.45
mly_437313608821900_004.png	MIC OFF/NU	0.88
mly_4376080222631669_000.png	40	1.00
mly_4381262705485424_000.png	ME	0.44
mly_438793495402795_001.png	MIC OFF /NU	0.52
mly_4392577667441755_000.png	H	0.85
mly_442210981738656_001.png	MIC OFF /NU	0.79
mly_4422146974540568_001.png	EBingo	0.74
mly_445974763781951_000.png	HUJKA	0.69
mly_447843237657138_005.png	MIC OFT /NU	0.56
mly_448286103222071_000.png	VICA	0.91
mly_448491554615953_000.png	ATM	1.00
mly_4489752281119523_000.png	aublji	0.53
mly_449345769534520_000.png	dent	0.58
mly_449703993640523_000.png	P	0.98
mly_450040427227660_000.png	P	0.89
mly_4505292912832909_001.png	cponalds	0.62
mly_451030040592249_000.png	033kmh	0.55
mly_451030040592249_001.png	MIC OFF /NU	0.71
mly_451492834243025_001.png	037kih	0.46
mly_451492834243025_002.png	MIC OFF /NU	0.75
mly_451899546639915_004.png	MIC OFF /NU	0.67
mly_4520117174669387_000.png	1507	1.00
mly_452654684260564_002.png	AHRovIc	0.47
mly_452654684260564_003.png	OTKUP	0.99
mly_452654684260564_004.png	ZLATA	0.94
mly_453013109125148_000.png	DIVAN	0.54
mly_453383000907512_002.png	fast money	0.45
mly_453786132390094_002.png	SERVIS* RENT	0.62
mly_453786132390094_007.png	SEZONA 2015/2016	0.99
mly_453786132390094_016.png	@	0.51
mly_454042833618978_000.png	053kmh	0.74
mly_454343168963697_000.png	KVL	0.98
mly_454343168963697_002.png	522	1.00
mly_455117925855572_000.png	ecco	0.99
mly_455117925855572_001.png	'hotel	0.87
mly_455117925855572_002.png	1	0.61
mly_4553125561383768_000.png	MIC OFF /NU	0.68
mly_4554554884573100_000.png	X	0.95
mly_455924675709316_001.png	Absolute	0.99
mly_456141285485846_000.png	SHOP	0.94
mly_456141285485846_001.png	MUŠKA MODA	0.64
mly_456141285485846_002.png	MA E R Z	0.51
mly_456141285485846_004.png	MUŠKA	1.00
mly_456141285485846_005.png	njegu pasa RUB	0.90
mly_456141285485846_006.png	MEYER	0.76
mly_456141285485846_007.png	RUBY	0.99
mly_456141285485846_009.png	Rascesljavanje	0.96
mly_456141285485846_010.png	Podrezivanie noktiu	0.66
mly_456582285601805_001.png	2018/11/26	0.92
mly_457183855382285_000.png	3	1.00
mly_457183855382285_001.png	Ikik	0.63
mly_457353925378141_001.png	2018/12/17	0.76
mly_458115225284385_000.png	056kmh	0.59
mly_458115225284385_001.png	MIC	0.49
mly_458398418603092_001.png	Astra	0.96
mly_458494945212935_000.png	VTE/	0.55
mly_458874142065033_000.png	"5	0.61
mly_458874142065033_004.png	2010/12/26	0.60
mly_459988091967551_000.png	DALLAC	0.75
mly_459988091967551_001.png	Bingo	0.60
mly_459988091967551_002.png	Blirg	0.69
mly_459988091967551_004.png	3000 m2	0.89
mly_459988091967551_005.png	1	0.74
mly_460104831732501_000.png	ban	1.00
mly_460327311926597_000.png	AUSPUH-VULKANIZER	0.86
mly_460520258379534_000.png	(STOP	0.95
mly_460526195231330_000.png	HIC UFF /NU	0.51
mly_460556558576036_000.png	PENNY	0.96
mly_460556558576036_002.png	focus	0.88
mly_460556558576036_003.png	ULAZ	1.00
mly_460556558576036_004.png	Tket	0.80
mly_461253498507210_001.png	HIC OFF /NU	0.51
mly_461801751779626_000.png	MIC	0.93
mly_461943251734409_002.png	cLa	0.51
mly_463178368119488_001.png	daruni	0.53
mly_463374801396105_001.png	Wwwamspo	0.58
mly_463833564913916_000.png	014knh	0.69
mly_463833564913916_001.png	MIC OFF /NU	0.76
mly_4640975272583226_000.png	NEBER	0.99
mly_464369815577869_000.png	Paket	0.49
mly_464559178181792_000.png	ultra	0.87
mly_464591187937116_001.png	2010/11/20	0.55
mly_464658011307550_000.png	ome	0.57
mly_465155242932447_000.png	TISAK	0.66
mly_465659632660910_000.png	01	0.96
mly_466144653090756_000.png	Cs	0.49
mly_466277927987479_000.png	50	0.99
mly_466277927987479_001.png	Figc	0.44
mly_466277927987479_002.png	te	1.00
mly_466277927987479_003.png	m	0.70
mly_466440329226789_000.png	025kmh	0.49
mly_466440329226789_001.png	HIC OFF /NU	0.46
mly_466542561101865_001.png	MIC UFF /NU	0.55
mly_466560356540657_000.png	013knh	0.62
mly_466560356540657_001.png	MIC OFF /NU	0.73
mly_466652687997276_001.png	Gaprilo	0.77
mly_466652687997276_002.png	95408	0.49
mly_467039624397079_000.png	APOTEKA	1.00
mly_467203047912943_000.png	MIc	0.62
mly_467256654506819_000.png	Tu	0.56
mly_467403951226821_000.png	MIC OrF /NU	0.53
mly_467552267844254_001.png	Cotpbanka	1.00
mly_467570900998250_003.png	TRAFIKA	0.99
mly_467570900998250_004.png	do 24	1.00
mly_467583415936777_001.png	MIC OFF /NU	0.73
mly_467583415936777_002.png	BLACKUE DR9BOM-ICHUHD	0.48
mly_467762934452824_000.png	4	0.44
mly_467762934452824_001.png	*	0.49
mly_467762934452824_002.png	#	0.97
mly_467781684323642_000.png	2asa	0.48
mly_467902771149240_000.png	Ov	0.59
mly_467902771149240_001.png	EA	0.81
mly_467902771149240_004.png	GIANNELLI	0.85
mly_467902771149240_007.png	36 39 105	0.64
mly_467952964456978_000.png	ZAGREBACKI	0.43
mly_468460141088178_002.png	PUL	0.81
mly_468460141088178_003.png	AR	0.72
mly_468633474217376_001.png	Brzo ce	0.64
mly_468633474217376_006.png	SAMI	0.95
mly_468633474217376_009.png	fokus	0.89
mly_468770534207477_002.png	Bar	0.44
mly_468772214400544_000.png	025kmh	0.44
mly_468772214400544_001.png	MIC UFF /NU	0.86
mly_468806877530730_001.png	2017/02722	0.60
mly_468929470849225_000.png	AQLOBANKA	0.92
mly_469074261052435_002.png	8f	0.74
mly_469074261052435_006.png	EKARa	0.48
mly_469074261052435_007.png	DOSTAVA 033/672-321	0.77
mly_469074261052435_008.png	Cevabdeinica	0.51
mly_469653220809442_000.png	FOTEI	0.41
mly_469697264250833_000.png	JET	0.96
mly_469697264250833_004.png	caffebar	0.49
mly_469697264250833_005.png	STAR	1.00
mly_469715507645220_000.png	068knh	0.86
mly_469715507645220_001.png	MIC	0.41
mly_4697671783579643_000.png	MIC UFF /NU	0.57
mly_4697671783579643_001.png	BLACKUUE   DR9BOM-1CH UHD	0.43
mly_470327484671134_000.png	04Sknh	0.49
mly_470327484671134_002.png	BLACRUE  DR9BOM-1CHUHD	0.44
mly_470660190808692_005.png	UVIJER	0.84
mly_470660190808692_007.png	{CENO	0.73
mly_470660190808692_009.png	CVJECARNICA	0.99
mly_470660190808692_010.png	Dostava	0.43
mly_470660190808692_013.png	SVIEŽE	0.98
mly_470708260856469_000.png	(Kiosk;	0.66
mly_470743347520411_000.png	les	0.97
mly_470953964238639_000.png	P	0.94
mly_471048970797372_001.png	IYSENI	0.47
mly_471048970797372_009.png	WSERVIS _	0.69
mly_471107090809182_000.png	telemach	1.00
mly_471107090809182_001.png	Tuzla	0.90
mly_471107090809182_005.png	Zenca	0.43
mly_471154514116876_000.png	YanILLA	0.41
mly_471317647505068_000.png	MIC UFF /NU	0.55
mly_4717634578251003_000.png	2021-05-14 20:06:58	0.64
mly_4717634578251003_001.png	035kmh	0.68
mly_4717634578251003_002.png	HDR	1.00
mly_471895765876945_000.png	03Sknh	0.42
mly_471895765876945_001.png	MIC OFF /NU	0.81
mly_472141894725121_002.png	LUX	0.73
mly_472194727399725_000.png	ATAcO	0.65
mly_472256797396746_003.png	Mk	0.91
mly_472256797396746_006.png	Von	0.40
mly_472712227385828_000.png	ŠIVAMO ZAVJESE PO MJ	0.64
mly_472790497976360_000.png	ARIMENS	0.41
mly_472852057279433_000.png	MIC OFF /NU	0.73
mly_472852057279433_001.png	BLACKUE   DR9BOM-1CH UHD	0.42
mly_472863520646837_000.png	C	0.81
mly_472996970594223_000.png	30	1.00
mly_472996970594223_001.png	20	0.42
mly_473152522280537_000.png	Auto-0008b	0.48
mly_473152522280537_003.png	reston	0.43
mly_473152522280537_005.png	202488-09	0.88
mly_473152522280537_006.png	10:59:11	0.84
mly_473152522280537_007.png	019kmh	0.71
mly_473152522280537_008.png	HIC	0.54
mly_473152522280537_009.png	OFF	1.00
mly_473152522280537_010.png	BLACKUE DR750S-ZCH FHD-FHD	0.47
mly_473152522280537_011.png	LAMPER	1.00
mly_473278017084602_003.png	Prehrana	1.00
mly_473278017084602_004.png	rana	0.96
mly_473299067060753_000.png	9	1.00
mly_473570987068317_002.png	BLACKUUE   DR9BOH-1CHUHD	0.40
mly_473638271015348_000.png	(E	0.83
mly_473638271015348_001.png	054knh	0.69
mly_473725667207181_000.png	VISPAK	0.58
mly_473978530554538_000.png	Jore	0.41
mly_473978530554538_001.png	Nihadom	0.98
mly_473978530554538_002.png	Alibegovicem	0.90
mly_473978530554538_003.png	MIC OFF /NU	0.72
mly_474020420480112_000.png	cem	0.49
mly_474020420480112_001.png	ypur	0.65
mly_474020420480112_002.png	MIC JFF /NU	0.49
mly_474020420480112_006.png	across [	0.45
mly_474020420480112_007.png	connecuion	0.58
mly_474026633864220_000.png	Plite	0.66
mly_474056383851096_004.png	Yledo]	0.56
mly_474067194021300_000.png	MARTIMEX	1.00
mly_474067194021300_003.png	CHANEL	1.00
mly_474392780310970_002.png	061,222	0.69
mly_474421740491893_000.png	HITKNJIGA	0.46
mly_474421740491893_002.png	P	0.83
mly_474916100235377_000.png	2021	0.46
mly_474916100235377_001.png	05-12	0.92
mly_474916100235377_002.png	16:50:12	1.00
mly_474916100235377_004.png	HDR	1.00
mly_475053190417427_000.png	GO	0.97
mly_475186987071831_000.png	P	0.59
mly_475572015532532_001.png	MIC OFF /NU	0.84
mly_475572015532532_002.png	BLACKUE   DR9BOM-1CHUHD	0.45
mly_475602020396451_000.png	Nula	0.99
mly_475602020396451_003.png	EUP!	0.42
mly_475650090594018_000.png	038knh	0.66
mly_475650090594018_003.png	Doc	0.87
mly_475833363630376_002.png	Yratnik	0.45
mly_476236646782267_000.png	044knh	0.73
mly_476236646782267_001.png	MIL	0.42
mly_476236646782267_002.png	Nu	0.58
mly_476300311467381_000.png	KONCAR	0.96
mly_476327916776328_000.png	#ŠKZ	0.62
mly_476408456966566_000.png	Cetina	0.67
mly_476846396852655_000.png	te	1.00
mly_476856566860327_001.png	OM	0.48
mly_476856566860327_002.png	d39knh	0.42
mly_476864636967129_000.png	stovi	0.85
mly_476897160194505_001.png	NIC UFF /NU	0.61
mly_477166313596776_000.png	IROCAL	0.77
mly_477166313596776_001.png	Mesnica	0.72
mly_477378876828043_000.png	MIC OFF /NU	0.54
mly_477507213570332_000.png	do	0.69
mly_4775525482533461_001.png	014knh	0.54
mly_478115726745781_000.png	triglav	0.77
mly_478137277042447_001.png	MIC	0.51
mly_478137277042447_002.png	NU	0.89
mly_479037989967756_001.png	BLACKUUE   DR9BOM-ICH UHD	0.41
mly_479223526492847_001.png	ENJOY	0.96
mly_479223526492847_003.png	Admiral	0.46
mly_479223526492847_004.png	[SPOSA]	0.63
mly_479569429945598_000.png	MIC	0.60
mly_480200636533135_000.png	MIC OFF /NU	0.69
mly_480208483248897_002.png	MIC OFF /NU	0.79
mly_4804322699594468_000.png	bh"	0.52
mly_4804322699594468_001.png	MIC OFF /NU	0.73
mly_480669939854185_001.png	1	0.95
mly_480669939854185_002.png	iNovine	0.94
mly_480897356445415_000.png	dm	0.98
mly_480897356445415_001.png	1	0.48
mly_480991643019785_000.png	MIC OFF /NU	0.72
mly_481061666447100_003.png	Fe	0.57
mly_481825136226832_000.png	MIC OFF /NU	0.66
mly_481892532999112_000.png	Tax	1.00
mly_482077143018826_000.png	STOP	0.68
mly_482208256361044_000.png	NIC UFF /NU	0.76
mly_482442064680222_000.png	kofer	0.41
mly_482485536329245_002.png	LJETNA	0.63
mly_482485536329245_003.png	BASTA	0.99
mly_482485536329245_006.png	MIC OFF /NU	0.66
mly_482681319621439_000.png	NIC UFF /NU	0.65
mly_482731296114427_000.png	NER	0.96
mly_483220009653846_000.png	HIC OFF /NU	0.69
mly_483816733984640_001.png	P	0.99
mly_483816733984640_003.png	visti	0.48
mly_483816733984640_004.png	{KEDONSKI MeRAK	0.51
mly_483816733984640_006.png	RESTORAN	0.59
mly_483911760744999_000.png	013kmh	0.47
mly_483911760744999_001.png	MIC OFF /NU	0.80
mly_483963722952737_000.png	Cornero	0.60
mly_484359129312682_000.png	MIC OFF /NU	0.63
mly_484921279411868_001.png	2010/91/20	0.66
mly_484946429287507_000.png	KING	0.93
mly_484946429287507_001.png	MIC OFF /NU	0.58
mly_485221589333401_000.png	Gae	0.45
mly_485285962681973_001.png	EE	0.43
mly_485402226240756_004.png	ns	0.69
mly_485402226240756_006.png	{cursions	0.46
mly_485789703877056_000.png	053kih	0.81
mly_485789703877056_001.png	HIC OFF /NU	0.88
mly_485789703877056_002.png	BLACKUE  DR9BOM-ICHUHD	0.52
mly_485981332711014_000.png	Policij?	0.75
mly_486117116177102_000.png	HIC UFF /NU	0.73
mly_4861306460574513_000.png	04Zkmh	0.42
mly_4861306460574513_001.png	MIC OFF /NU	0.67
mly_486234056034403_000.png	KONZUM	0.98
mly_486395657700919_000.png	Macia	0.60
mly_486801579300601_000.png	n	0.80
mly_486848605695117_001.png	PHAn '	0.57
mly_486947582511730_000.png	MIC OFF /NU	0.86
mly_486965070499710_001.png	MIC OFF /NU	0.69
mly_486965070499710_002.png	BLACKUE  DR9BOM-ICHUHD	0.49
mly_486979155825860_000.png	MESNLCA	0.50
mly_487237676029910_002.png	Gorazde	0.99
mly_487237676029910_003.png	Pale	1.00
mly_487452872405716_000.png	4	0.41
mly_487452872405716_002.png	7	0.78
mly_487586889221781_001.png	LIGRA	0.58
mly_487586889221781_002.png	Stambeni	1.00
mly_487586889221781_003.png	NAGRADNA !	0.61
mly_487655412480205_003.png	5215:7	0.48
mly_487798799197406_000.png	HIC OFF /NU	0.73
mly_487873045601550_000.png	CEVABDZINICA	0.88
mly_488275603533933_000.png	03Zknh	0.41
mly_488275603533933_001.png	MIC OFF /NU	0.72
mly_488439915748482_000.png	MIC	0.75
mly_488881772385094_000.png	Jtopaaona	0.52
mly_488881772385094_002.png	AUTOKLIME	0.98
mly_489192482317732_000.png	HIC UFF /NU	0.47
mly_489203852277530_001.png	PITI	0.78
mly_489214677271386_000.png	9	0.41
mly_489214677271386_001.png	Gs	0.96
mly_489649065819975_000.png	047knh	0.67
mly_490305639050075_001.png	NOA	0.97
mly_490357398832703_000.png	a18knh	0.64
mly_490357398832703_001.png	MIC OFF /NU	0.42
mly_490681948849826_000.png	Selidaene	0.42
mly_490729000460795_000.png	BIPA	1.00
mly_490850375448491_000.png	MIC OFF /NU	0.69
mly_490951532215284_002.png	GRANOFF	0.82
mly_490977758688807_000.png	MIC OFF /NU	0.81
mly_491617955491175_000.png	MIC UFF /NU	0.50
mly_492029471848062_000.png	MIC OFF /NU	0.71
mly_492033870240235_002.png	MAR	1.00
mly_492033870240235_003.png	MAR	1.00
mly_492088132019844_000.png	2021-05-14 21:22:24	0.67
mly_492088132019844_002.png	HDR	1.00
mly_492225165527858_001.png	MIC OFF /NU	0.67
mly_492376538631293_000.png	60	0.93
mly_492426955525912_000.png	DIVAN	0.89
mly_492555331796317_000.png	NIC UFF /NU	0.66
mly_492581545359730_000.png	2021	1.00
mly_492581545359730_001.png	05-14	0.98
mly_492581545359730_002.png	16:08:06	0.97
mly_492581545359730_004.png	HDR	1.00
mly_492999158794864_001.png	HOIl	0.51
mly_492999158794864_002.png	ph"	0.44
mly_492999158794864_003.png	MIC OFF /NU	0.51
mly_493071548601787_000.png	FACIFIK	0.79
mly_493071548601787_002.png	UNIC	0.43
mly_493071548601787_004.png	reklsvhimaterial	0.68
mly_493354238527515_000.png	HIC UFF/NU	0.61
mly_493476296567009_003.png	<	0.67
mly_493525011961406_000.png	MIC UFt /NU	0.45
